Date,Close,SMA_50
2024-02-29,508.08,486.4008
2024-03-01,512.85,487.2184
2024-03-04,512.3,487.9676
2024-03-05,507.18,488.74600000000004
2024-03-06,509.75,489.487
2024-03-07,514.81,490.31019999999995
2024-03-08,511.72,491.0316
2024-03-11,511.28,491.727
2024-03-12,516.78,492.52880000000005
2024-03-13,515.97,493.342
2024-03-14,514.95,494.18800000000005
2024-03-15,509.83,495.00880000000006
2024-03-18,512.86,495.92040000000003
2024-03-19,515.71,496.87620000000004
2024-03-20,520.48,497.79380000000003
2024-03-21,522.2,498.76020000000005
2024-03-22,521.21,499.65319999999997
2024-03-25,519.77,500.52160000000003
2024-03-26,518.81,501.3642
2024-03-27,523.17,502.329
2024-03-28,523.07,503.3446
2024-04-01,522.16,504.25800000000004
2024-04-02,518.84,504.98620000000005
2024-04-03,519.41,505.7054
2024-04-04,513.07,506.26959999999997
2024-04-05,518.43,506.9304
2024-04-08,518.72,507.54420000000005
2024-04-09,519.32,508.18240000000003
2024-04-10,514.12,508.6394
2024-04-11,518.0,509.18160000000006
2024-04-12,510.85,509.741
2024-04-15,504.45,510.046
2024-04-16,503.53,510.22960000000006
2024-04-17,500.55,510.3896
2024-04-18,499.52,510.5004
2024-04-19,495.16,510.44160000000005
2024-04-22,499.72,510.4696
2024-04-23,505.65,510.5586
2024-04-24,505.41,510.6472
2024-04-25,503.49,510.8354
2024-04-26,508.26,511.0292
2024-04-29,510.06,511.19020000000006
2024-04-30,501.98,511.2396
2024-05-01,500.35,511.3114
2024-05-02,505.03,511.4678
2024-05-03,511.29,511.5436
2024-05-06,516.57,511.71799999999996
2024-05-07,517.14,511.94100000000003
2024-05-08,517.19,512.1462
2024-05-09,520.17,512.4244
2024-05-10,520.84,512.6795999999999
2024-05-13,520.91,512.8408
2024-05-14,523.3,513.0608
2024-05-15,529.78,513.5128
2024-05-16,528.69,513.8915999999999
2024-05-17,529.45,514.1844
2024-05-20,530.06,514.5512
2024-05-21,531.36,514.9528
2024-05-22,529.83,515.2138
2024-05-23,525.96,515.4136
2024-05-24,529.44,515.7034
2024-05-28,529.81,516.103
2024-05-29,526.1,516.3678000000001
2024-05-30,522.61,516.5058
2024-05-31,527.37,516.6436
2024-06-03,527.8,516.7556
2024-06-04,528.39,516.8992
2024-06-05,534.67,517.1972000000001
2024-06-06,534.66,517.5142000000001
2024-06-07,534.01,517.731
2024-06-10,535.66,517.9828
2024-06-11,536.95,518.2786
2024-06-12,541.36,518.729
2024-06-13,542.45,519.1898
2024-06-14,542.78,519.784
2024-06-17,547.1,520.3574
2024-06-18,548.49,520.9528
2024-06-20,547.0,521.5064
2024-06-21,544.51,522.1142
2024-06-24,542.74,522.609
2024-06-25,544.83,523.2886
2024-06-26,545.51,524.1098000000001
2024-06-27,546.37,524.9666
2024-06-28,544.22,525.84
2024-07-01,545.34,526.7564
2024-07-02,549.01,527.8334
2024-07-03,551.46,528.8682
2024-07-05,554.64,529.8480000000001
2024-07-08,555.28,530.8454
2024-07-09,555.82,531.8919999999999
2024-07-10,561.32,532.9532
2024-07-11,556.48,533.8815999999999
2024-07-12,559.99,535.0418
2024-07-15,561.53,536.2654
2024-07-16,564.86,537.462
2024-07-17,556.94,538.375
2024-07-18,552.66,539.0968
2024-07-19,548.99,539.7338
2024-07-22,554.65,540.4830000000001
2024-07-23,553.78,541.1552
2024-07-24,541.23,541.563
2024-07-25,538.41,541.913
2024-07-26,544.44,542.3358
2024-07-29,544.76,542.6354
2024-07-30,542.0,542.9016
2024-07-31,550.81,543.3288
2024-08-01,543.01,543.5878
2024-08-02,532.9,543.6185999999999
2024-08-05,517.38,543.3696
2024-08-06,522.15,543.2934
2024-08-07,518.66,543.0778
2024-08-08,530.65,543.0946
2024-08-09,532.99,543.2324
2024-08-12,533.27,543.4456
2024-08-13,542.04,543.739
2024-08-14,543.75,544.058
2024-08-15,553.07,544.5516
2024-08-16,554.31,544.9444
2024-08-19,559.61,545.4434
2024-08-20,558.7,545.9372
2024-08-21,560.62,546.4364
2024-08-22,556.22,546.8218
2024-08-23,562.13,547.2372
2024-08-26,560.79,547.6039999999999
2024-08-27,561.56,547.9796
2024-08-28,558.3,548.2036
2024-08-29,558.35,548.4008
2024-08-30,563.68,548.7344
2024-09-03,552.08,548.8858
2024-09-04,550.95,549.05
2024-09-05,549.61,549.1456000000001
2024-09-06,540.36,549.0426
2024-09-09,546.41,549.0434
2024-09-10,548.79,549.1347999999999
2024-09-11,554.42,549.3164
2024-09-12,559.09,549.518
2024-09-13,562.01,549.729
2024-09-16,562.84,549.8929999999999
2024-09-17,563.07,550.0488
2024-09-18,561.4,550.1604
2024-09-19,570.98,550.3536
2024-09-20,568.25,550.589
2024-09-23,569.67,550.7826
2024-09-24,571.3,550.9780000000001
2024-09-25,570.04,551.0816
2024-09-26,572.3,551.3888000000001
2024-09-27,571.47,551.765
2024-09-30,573.76,552.2604
2024-10-01,568.62,552.5398
2024-10-02,568.86,552.8414
2024-10-03,567.82,553.3732
2024-10-04,572.98,554.0646
2024-10-07,567.8,554.5318
2024-10-08,573.17,555.1
2024-10-09,577.14,555.8027999999999
2024-10-10,576.13,556.3092
2024-10-11,579.58,557.0405999999999
2024-10-14,584.32,558.069
2024-10-15,579.78,559.317
2024-10-16,582.3,560.52
2024-10-17,582.35,561.7937999999999
2024-10-18,584.59,562.8726
2024-10-21,583.63,563.8854
2024-10-22,583.32,564.8864
2024-10-23,577.99,565.6053999999999
2024-10-24,579.24,566.3152
2024-10-25,579.04,566.8346
2024-10-28,580.83,567.365
2024-10-29,581.77,567.8081999999999
2024-10-30,580.01,568.2344
2024-10-31,568.64,568.3948
2024-11-01,571.04,568.6912
2024-11-04,569.81,568.8448
2024-11-05,576.7,569.163
2024-11-06,591.04,569.7526
2024-11-07,595.61,570.4988000000001
2024-11-08,598.19,571.2955999999999
2024-11-11,598.76,571.9971999999999
2024-11-12,596.9,572.8936
2024-11-13,597.19,573.8184
2024-11-14,593.35,574.6932
2024-11-15,585.75,575.601
2024-11-18,588.15,576.4358
2024-11-19,590.3,577.2660000000001
2024-11-20,590.5,577.9876
2024-11-21,593.67,578.6792
2024-11-22,595.51,579.3492
2024-11-25,597.53,580.043
2024-11-26,600.65,580.7946
2024-11-27,598.83,581.5432
2024-11-29,602.55,582.1745999999999
2024-12-02,603.63,582.8822
2024-12-03,603.91,583.567
2024-12-04,607.66,584.2941999999999
2024-12-05,606.66,585.0266
2024-12-06,607.81,585.7367999999999
2024-12-09,604.68,586.401
2024-12-10,602.8,586.9818
2024-12-11,607.46,587.7586
2024-12-12,604.33,588.468
2024-12-13,604.21,589.1958
2024-12-16,606.79,589.872
2024-12-17,604.29,590.6018
2024-12-18,586.28,590.8639999999999
2024-12-19,586.1,591.0432
2024-12-20,591.15,591.3435999999999
2024-12-23,594.69,591.6458
2024-12-24,601.3,591.9854
2024-12-26,601.34,592.4166
2024-12-27,595.01,592.6708
2024-12-30,588.22,592.7882
2024-12-31,586.08,592.818
2025-01-02,584.64,592.8382
2025-01-03,591.95,593.0108
2025-01-06,595.36,593.3582
2025-01-07,588.63,593.5459999999999
2025-01-08,589.49,593.755
2025-01-10,580.49,593.7482
2025-01-13,581.39,593.7406
2025-01-14,582.19,593.7841999999999
2025-01-15,592.78,594.2669999999999
2025-01-16,591.64,594.679
2025-01-17,597.58,595.2344
2025-01-21,603.05,595.7614
2025-01-22,606.44,596.0694
2025-01-23,609.75,596.3521999999999
2025-01-24,607.97,596.5477999999999
2025-01-27,599.37,596.56
2025-01-28,604.52,596.7124
2025-01-29,601.81,596.8048
2025-01-30,605.04,597.0386
2025-01-31,601.82,597.36
2025-02-03,597.77,597.5524
2025-02-04,601.78,597.7819999999999
2025-02-05,604.22,598.0563999999999
2025-02-06,606.32,598.3094
2025-02-07,600.77,598.4146000000001
2025-02-10,604.85,598.561
2025-02-11,605.31,598.6542000000001
2025-02-12,603.36,598.7447999999999
2025-02-13,609.73,598.8884
2025-02-14,609.7,599.0097999999999
2025-02-18,611.49,599.1614
2025-02-19,612.93,599.2668
2025-02-20,610.38,599.3412000000001
2025-02-21,599.94,599.1838
2025-02-24,597.21,599.0344
2025-02-25,594.24,598.8632
2025-02-26,594.54,598.6048
2025-02-27,585.05,598.2192
2025-02-28,594.18,598.0186
2025-03-03,583.77,597.5581999999999
2025-03-04,576.86,597.0096
2025-03-05,583.06,596.9452
2025-03-06,572.71,596.6774
2025-03-07,575.92,596.3728000000001
2025-03-10,560.58,595.6906
2025-03-11,555.92,594.783
2025-03-12,558.87,593.9336
2025-03-13,551.42,593.0618
2025-03-14,562.81,592.5536
2025-03-17,567.15,592.175
2025-03-18,561.02,591.7026
2025-03-19,567.13,591.2062
2025-03-20,565.49,590.6088000000001
2025-03-21,563.98,590.1158
2025-03-24,574.08,589.8076
2025-03-25,575.46,589.707
2025-03-26,568.59,589.451
2025-03-27,567.08,589.1487999999999
2025-03-28,555.66,588.4064
2025-03-31,559.39,587.7614
2025-04-01,560.97,587.0292
2025-04-02,564.52,586.2586
2025-04-03,536.7,584.8638000000001
2025-04-04,505.28,582.7744
2025-04-07,504.38,580.7026000000001
2025-04-08,496.48,578.6448
2025-04-09,548.62,577.5268
2025-04-10,524.58,575.9822
2025-04-11,533.94,574.5602
2025-04-14,539.12,573.3062
2025-04-15,537.61,572.103
2025-04-16,525.66,570.5806
2025-04-17,526.41,569.0243999999999
2025-04-21,513.88,567.1756
2025-04-22,527.25,565.7052
2025-04-23,535.42,564.3166
2025-04-24,546.69,563.1442
2025-04-25,550.64,562.0898000000001
2025-04-28,550.85,560.9122
2025-04-29,554.32,559.8045999999999
2025-04-30,554.54,558.6655999999999
2025-05-01,558.47,557.5764
2025-05-02,566.76,556.704
2025-05-05,563.51,555.9754
2025-05-06,558.8,555.2072000000001
2025-05-07,561.15,554.5454
2025-05-08,565.06,553.9558000000001
2025-05-09,564.34,553.5416
2025-05-12,582.99,553.3178
2025-05-13,586.84,553.3792000000001
2025-05-14,587.59,553.5938000000001
2025-05-15,590.46,553.7418
2025-05-16,594.2,554.1716
2025-05-19,594.85,554.5502
2025-05-20,592.85,555.1956
2025-05-21,582.86,555.7343999999999
2025-05-22,583.09,556.2188
2025-05-23,579.11,556.7726
2025-05-27,591.15,557.3394000000001
2025-05-28,587.73,557.751
2025-05-29,590.05,558.3316
2025-05-30,589.39,558.7768
2025-06-02,592.71,559.3212
2025-06-03,596.09,559.9634
2025-06-04,595.93,560.4004
2025-06-05,593.05,560.7522
2025-06-06,599.14,561.3632
2025-06-09,599.68,562.0152
2025-06-10,603.08,562.9636
2025-06-11,601.36,563.803
2025-06-12,603.75,564.6586
2025-06-13,597.0,565.3081999999999
2025-06-16,602.68,566.6278
2025-06-17,597.53,568.4728
2025-06-18,597.44,570.3340000000001
2025-06-20,594.28,572.29
2025-06-23,600.15,573.3206
2025-06-24,606.78,574.9646
2025-06-25,607.12,576.4282
2025-06-26,611.87,577.8832
2025-06-27,614.91,579.4292
2025-06-30,617.85,581.273
2025-07-01,617.65,583.0978
2025-07-02,620.45,585.2292
2025-07-03,625.34,587.191
2025-07-07,620.68,588.8962
2025-07-08,620.34,590.3692
2025-07-09,624.06,591.8376000000001
2025-07-10,625.82,593.337
2025-07-11,623.62,594.7230000000001
2025-07-14,624.81,596.1284
2025-07-15,622.14,597.4018
2025-07-16,624.22,598.551
2025-07-17,628.04,599.8416
2025-07-18,627.58,601.2172
2025-07-21,628.77,602.5696
2025-07-22,628.86,603.8456000000001
2025-07-23,634.21,605.243
2025-07-24,634.42,606.2715999999999
2025-07-25,637.1,607.2768
2025-07-28,636.94,608.2638
2025-07-29,635.26,609.1597999999999
2025-07-30,634.46,609.965
2025-07-31,632.08,610.7096
2025-08-01,621.72,611.2869999999999
2025-08-04,631.17,612.2532
2025-08-05,627.97,613.1508
2025-08-06,632.78,614.2242
2025-08-07,632.25,615.0462
2025-08-08,637.18,616.0351999999999
2025-08-11,635.92,616.9526000000001
2025-08-12,642.69,618.0186
2025-08-13,644.89,619.0622
2025-08-14,644.95,620.0394
2025-08-15,643.44,620.9896000000001
2025-08-18,643.3,621.9946
2025-08-19,639.81,622.808
2025-08-20,638.11,623.5766
2025-08-21,635.55,624.226
2025-08-22,645.31,625.105
2025-08-25,642.47,625.8794
2025-08-26,645.16,626.8426000000001
2025-08-27,646.63,627.7216
2025-08-28,648.92,628.7494
2025-08-29,645.05,629.7016
2025-09-02,640.27,630.6214
2025-09-03,643.74,631.4931999999999
2025-09-04,649.12,632.34
2025-09-05,647.24,633.1424
2025-09-08,648.83,633.8816
2025-09-09,650.33,634.59
2025-09-10,652.21,635.2772
2025-09-11,657.63,636.0768
2025-09-12,657.41,636.816
2025-09-15,660.91,637.5274
2025-09-16,660.0,638.3138
2025-09-17,659.18,639.0906
2025-09-18,662.26,639.8546
2025-09-19,663.7,640.6122
2025-09-22,666.84,641.4766000000001
2025-09-23,663.21,642.2446
2025-09-24,661.1,643.0237999999999
2025-09-25,658.05,643.7004
2025-09-26,661.82,644.3760000000001
2025-09-29,663.68,645.098
2025-09-30,666.18,645.8462
2025-10-01,668.45,646.6379999999999
2025-10-02,669.22,647.3382
2025-10-03,669.21,648.034
2025-10-06,671.61,648.7242
2025-10-07,669.12,649.3678
2025-10-08,673.11,650.1248
2025-10-09,671.16,650.8588
2025-10-10,653.02,651.2776
2025-10-13,663.04,652.104
2025-10-14,662.23,652.7252000000001
2025-10-15,665.17,653.4692
2025-10-16,660.64,654.0264
2025-10-17,664.39,654.6692
2025-10-20,671.3,655.3516000000001
2025-10-21,671.29,656.059
2025-10-22,667.8,656.5612
2025-10-23,671.76,657.0986
2025-10-24,677.25,657.7446000000001
2025-10-27,685.24,658.5806
2025-10-28,687.06,659.4558000000001
2025-10-29,687.39,660.4074
2025-10-30,679.83,661.2418000000001
2025-10-31,682.06,662.172
